STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,10/31/1992,0,"T,,0,2400",0,",,0",0,",,0",,,58,",,0",44,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/1/1992,0.15,",,0,2400",0,",,0",0,",,0",,,55,",,0",45,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/2/1992,0.33,",,0,2400",0,",,0",0,",,0",,,70,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/3/1992,0,",,0,2400",0,",,0",0,",,0",,,71,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/4/1992,0.02,",,0,2400",0,",,0",0,",,0",,,71,",,0",42,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/5/1992,0.37,",,0,2400",0,"T,,0",0,",,0",,,42,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/6/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,39,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/7/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,41,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/8/1992,0,",,0,2400",0,",,0",0,",,0",,,46,",,0",26,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/9/1992,0,",,0,2400",0,",,0",0,",,0",,,57,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/10/1992,0,"T,,0,2400",0,",,0",0,",,0",,,64,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/11/1992,0.65,",,0,2400",0,",,0",0,",,0",,,58,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/12/1992,0.59,",,0,2400",0,",,0",0,",,0",,,67,",,0",43,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/13/1992,0,",,0,2400",0,",,0",0,",,0",,,49,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/14/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,41,",,0",25,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/15/1992,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,37,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/16/1992,0,",,0,2400",0,",,0",0,",,0",,,42,",,0",18,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/17/1992,0,",,0,2400",0,",,0",0,",,0",,,56,",,0",41,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/18/1992,0.1,",,0,2400",0,",,0",0,",,0",,,54,",,0",44,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/19/1992,0,",,0,2400",0,",,0",0,",,0",,,53,",,0",41,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/20/1992,0,",,0,2400",0,",,0",0,",,0",,,67,",,0",42,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/21/1992,0.69,",,0,2400",0,",,0",0,",,0",,,59,",,0",47,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/22/1992,0.35,",,0,2400",0,",,0",0,",,0",,,70,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/23/1992,0,"T,,0,2400",0,",,0",0,",,0",,,60,",,0",46,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/24/1992,0.38,",,0,2400",0,",,0",0,",,0",,,51,",,0",45,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/25/1992,0.05,",,0,2400",0,",,0",0,",,0",,,59,",,0",47,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/26/1992,0,"T,,0,2400",0,",,0",0,",,0",,,59,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/27/1992,0,",,0,2400",0,",,0",0,",,0",,,40,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/28/1992,0.01,",,0,2400",0,"T,,0",0,",,0",,,39,",,0",35,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/29/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,37,",,0",26,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,11/30/1992,0.03,",,0,2400",0,"T,,0",0,",,0",,,45,",,0",25,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/1/1992,0.01,",,0,2400",0,"T,,0",0,",,0",,,40,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/2/1992,0.03,",,0,2400",0.2,",,0",0,",,0",,,40,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/3/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,36,",,0",27,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/4/1992,0.19,",,0,2400",0,",,0",0,",,0",,,44,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/5/1992,0.01,",,0,2400",0,"T,,0",0,"T,,0",,,35,",,0",20,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/6/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,30,",,0",15,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/7/1992,0.01,",,0,2400",0,"T,,0",0,"T,,0",,,33,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/8/1992,0,"T,,0,2400",0,"T,,0",0,",,0",,,33,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/9/1992,0,"T,,0,2400",0,",,0",0,",,0",,,38,",,0",27,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/10/1992,0.74,",,0,2400",0.6,",,0",0,",,0",,,40,",,0",34,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/11/1992,0.09,",,0,2400",0.7,",,0",0,"T,,0",,,37,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/12/1992,0.01,",,0,2400",0,"T,,0",0,",,0",,,38,",,0",35,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/13/1992,0,",,0,2400",0,",,0",0,",,0",,,36,",,0",34,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/14/1992,0,",,0,2400",0,",,0",0,",,0",,,46,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/15/1992,0,",,0,2400",0,",,0",0,",,0",,,55,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/16/1992,0.02,",,0,2400",0,",,0",0,",,0",,,55,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/17/1992,0.56,",,0,2400",0,",,0",0,",,0",,,52,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/18/1992,0,",,0,2400",0,",,0",0,",,0",,,40,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/19/1992,0,",,0,2400",0,",,0",0,",,0",,,54,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/20/1992,0.35,",,0,2400",0,",,0",0,",,0",,,53,",,0",26,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/21/1992,0,",,0,2400",0,",,0",0,",,0",,,45,",,0",20,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/22/1992,0,",,0,2400",0,",,0",0,",,0",,,50,",,0",34,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/23/1992,0.04,",,0,2400",0,",,0",0,",,0",,,49,",,0",37,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/24/1992,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,41,",,0",17,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/25/1992,0.07,",,0,2400",0.7,",,0",0,",,0",,,34,",,0",17,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/26/1992,0,",,0,2400",0,",,0",1,",,0",,,30,",,0",14,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/27/1992,0,",,0,2400",0,",,0",0,"T,,0",,,42,",,0",10,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/28/1992,0,",,0,2400",0,",,0",0,"T,,0",,,47,",,0",34,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/29/1992,0.04,",,0,2400",0,",,0",0,",,0",,,52,",,0",41,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/30/1992,0,",,0,2400",0,",,0",0,",,0",,,63,",,0",51,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,12/31/1992,0.24,",,0,2400",0,",,0",0,",,0",,,62,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/1/1993,0,"T,,0,2400",0,",,0",0,",,0",,,39,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/2/1993,0,",,0,2400",0,",,0",0,",,0",,,36,",,0",24,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/3/1993,0.03,",,0,2400",0,",,0",0,",,0",,,56,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/4/1993,0.37,",,0,2400",0,",,0",0,",,0",,,71,",,0",50,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/5/1993,0.09,",,0,2400",0,",,0",0,",,0",,,58,",,0",38,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/6/1993,0,",,0,2400",0,",,0",0,",,0",,,41,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/7/1993,0,",,0,2400",0,",,0",0,",,0",,,47,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/8/1993,0.09,",,0,2400",0,"T,,0",0,",,0",,,38,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/9/1993,0,"T,,0,2400",0,",,0",0,",,0",,,37,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/10/1993,0.11,",,0,2400",0,",,0",0,",,0",,,42,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/11/1993,0.13,",,0,2400",0,",,0",0,",,0",,,43,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/12/1993,0.08,",,0,2400",0,",,0",0,",,0",,,53,",,0",40,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/13/1993,0.08,",,0,2400",0,",,0",0,",,0",,,55,",,0",33,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/14/1993,0,"T,,0,2400",0,"T,,0",0,",,0",,,33,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/15/1993,0,"T,,0,2400",0,"T,,0",0,",,0",,,35,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/16/1993,0,",,0,2400",0,",,0",0,",,0",,,36,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/17/1993,0,",,0,2400",0,",,0",0,",,0",,,44,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/18/1993,0,",,0,2400",0,",,0",0,",,0",,,30,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/19/1993,0,",,0,2400",0,",,0",0,",,0",,,37,",,0",20,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/20/1993,0,",,0,2400",0,",,0",0,",,0",,,48,",,0",18,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/21/1993,0.79,",,0,2400",0,",,0",0,",,0",,,50,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/22/1993,0.18,",,0,2400",0,",,0",0,",,0",,,48,",,0",38,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/23/1993,0,",,0,2400",0,",,0",0,",,0",,,55,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/24/1993,0.43,",,0,2400",0,"T,,0",0,",,0",,,48,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/25/1993,0,",,0,2400",0,",,0",0,",,0",,,37,",,0",20,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/26/1993,0,",,0,2400",0,",,0",0,",,0",,,41,",,0",15,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/27/1993,0,",,0,2400",0,",,0",0,",,0",,,40,",,0",25,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/28/1993,0,",,0,2400",0,",,0",0,",,0",,,59,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/29/1993,0,"T,,0,2400",0,"T,,0",0,",,0",,,50,",,0",21,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/30/1993,0,",,0,2400",0,",,0",0,",,0",,,40,",,0",16,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,1/31/1993,0,",,0,2400",0,",,0",0,",,0",,,51,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/1/1993,0,"T,,0,2400",0,"T,,0",0,",,0",,,41,",,0",16,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/2/1993,0,",,0,2400",0,",,0",0,",,0",,,33,",,0",9,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/3/1993,0,",,0,2400",0,",,0",0,",,0",,,48,",,0",15,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/4/1993,0,",,0,2400",0,",,0",0,",,0",,,46,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/5/1993,0,",,0,2400",0,",,0",0,",,0",,,56,",,0",20,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/6/1993,0,",,0,2400",0,",,0",0,",,0",,,40,",,0",25,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/7/1993,0,",,0,2400",0,",,0",0,",,0",,,52,",,0",19,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/8/1993,0,",,0,2400",0,",,0",0,",,0",,,37,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/9/1993,0,",,0,2400",0,",,0",0,",,0",,,53,",,0",27,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/10/1993,0,",,0,2400",0,",,0",0,",,0",,,65,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/11/1993,0.19,",,0,2400",0,",,0",0,",,0",,,52,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/12/1993,0.2,",,0,2400",0,",,0",0,",,0",,,51,",,0",42,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/13/1993,0.13,",,0,2400",1.2,",,0",1,",,0",,,42,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/14/1993,0,"T,,0,2400",0,"T,,0",1,",,0",,,34,",,0",27,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/15/1993,0.06,",,0,2400",0.6,",,0",0,"T,,0",,,36,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/16/1993,0.69,",,0,2400",2,",,0",3,",,0",,,43,",,0",31,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/17/1993,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,31,",,0",15,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/18/1993,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,18,",,0",4,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/19/1993,0,",,0,2400",0,",,0",0,"T,,0",,,27,",,0",2,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/20/1993,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,36,",,0",22,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/21/1993,0.53,",,0,2400",0,"T,,0",0,"T,,0",,,51,",,0",31,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/22/1993,0.05,",,0,2400",0.5,",,0",0,",,0",,,47,",,0",25,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/23/1993,0.03,",,0,2400",0.5,",,0",1,",,0",,,27,",,0",19,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/24/1993,0,"T,,0,2400",0,"T,,0",1,",,0",,,23,",,0",11,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/25/1993,0.08,",,0,2400",0.8,",,0",1,",,0",,,27,",,0",3,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/26/1993,0.15,",,0,2400",1.5,",,0",3,",,0",,,33,",,0",23,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/27/1993,0.01,",,0,2400",0.1,",,0",2,",,0",,,35,",,0",18,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,2/28/1993,0,",,0,2400",0,",,0",1,",,0",,,33,",,0",15,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/1/1993,0,",,0,2400",0,",,0",0,"T,,0",,,46,",,0",14,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/2/1993,0,",,0,2400",0,",,0",0,",,0",,,51,",,0",40,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/3/1993,0.2,",,0,2400",0,",,0",0,",,0",,,55,",,0",40,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/4/1993,1.49,",,0,2400",0,",,0",0,",,0",,,46,",,0",37,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/5/1993,0.14,",,0,2400",0.6,",,0",0,",,0",,,37,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/6/1993,0,"T,,0,2400",0,"T,,0",0,"T,,0",,,45,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/7/1993,0.04,",,0,2400",0,",,0",0,",,0",,,53,",,0",26,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/8/1993,0.2,",,0,2400",0,"T,,0",0,",,0",,,46,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/9/1993,0,"T,,0,2400",0,"T,,0",0,",,0",,,42,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/10/1993,0.06,",,0,2400",0,"T,,0",0,",,0",,,51,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,3/11/1993,0.07,",,0,2400",0.7,",,0",0,"T,,0",,,38,",,0",24,",,0",,
